date,BTC.Volume(USD),BTC.marketcap(USD),BTC.price(USD),BTC.NVT(Daily),LTC.Volume(USD),LTC.marketcap(USD),LTC.price(USD),LTC.NVT(Daily),ETH.Volume(USD),ETH.marketcap(USD),ETH.price(USD),ETH.NVT(Daily),XRP.Volume(USD),XRP.marketcap(USD),XRP.price(USD),XRP.NVT(Daily),XLM.Volume(USD),XLM.marketcap(USD),XLM.price(USD),XLM.NVT(Daily),DASH.Volume(USD),DASH.marketcap(USD),DASH.price(USD),DASH.NVT(Daily),XEM.Volume(USD),XEM.marketcap(USD),XEM.price(USD),XEM.NVT(Daily),,Date,BTC,LTC,ETH,DASH,BTC %,LTC %,ETH %,DASH %,Avg %
1/31/17,1040672351,14859700000,920.96,14.27894186,42750138.58,199116000,4.02,4.657669113,13499225.3,933975000,10.56,69.18730365,449696.9958,235508000,0.00639,523.7037432,51.61933042,17008100,0.002457,329490.907,4455870.102,117570000,16.58,26.38541908,88856.82709,47246900,0.00525,531.7194137,,1/31/17,0.444,0.0231,0.00774,0.199,0.0482%,0.5746%,0.0733%,1.2002%,0.4741%
2/1/17,1316263115,15667900000,970.94,11.9033192,14940747.49,202128000,4.08,13.52864039,13636761.1,949969000,10.74,69.66236288,774262.3897,232609000,0.006311,300.4265777,11.70529633,16290400,0.002354,1391711.883,2659728.203,118350000,16.69,44.49702787,108356.9312,47197000,0.005244,435.5697366,,2/1/17,0.428,0.0296,0.00909,0.199,0.0441%,0.7255%,0.0846%,1.1923%,0.5116%
2/2/17,1240308968,15977800000,990,12.88211277,6350631.916,202147000,4.08,31.83100559,13212637.04,949793000,10.74,71.88519574,305033.7043,241026000,0.00654,790.1618628,17.56635888,16351600,0.002362,930847.4288,2499688.131,121667000,17.15,48.67287182,172888.4379,49383300,0.005487,285.636799,,2/2/17,0.543,0.0251,0.00862,0.189,0.0548%,0.6152%,0.0803%,1.1020%,0.4631%
2/3/17,1954545157,16326100000,1011.46,8.352889643,16175553.52,202531000,4.08,12.520808,17716699.53,956944000,10.81,54.01367215,37086441.97,238302000,0.006466,6.425582702,65.58650022,16791800,0.002426,256025.2483,4592904.507,119800000,16.88,26.08371235,300620.5204,56648900,0.006294,188.4398973,,2/3/17,0.507,0.0237,0.00854,0.201,0.0501%,0.5809%,0.0790%,1.1908%,0.4752%
2/4/17,1193628989,16648800000,1031.33,13.94805267,17173336.37,202727000,4.08,11.80475335,19691428.15,985277000,11.13,50.03583247,415886.2852,239094000,0.006487,574.9023435,224.8645597,16629700,0.002403,73954.29507,2904255.974,119626000,16.85,41.18989548,550143.0561,62546400,0.00695,113.691156,,2/4/17,0.494,0.0365,0.00814,0.175,0.0479%,0.8946%,0.0731%,1.0386%,0.5136%
2/5/17,1029881746,16847400000,1043.52,16.35857715,10511487.02,201824000,4.07,19.20032814,8525713.455,1013400000,11.44,118.8639526,472682.4645,239337000,0.006494,506.3378017,23.4829294,16589400,0.002397,706445.0827,4776569.408,128554000,18.1,26.91345797,166960.793,64686200,0.007187,387.4334737,,2/5/17,0.474,0.0233,0.00837,0.177,0.0454%,0.5725%,0.0732%,0.9779%,0.4172%
2/6/17,1212430956,16605400000,1028.4,13.69595516,11223010.92,201525000,4.06,17.95641129,15596703.84,1005930000,11.35,64.49631987,2530568.073,237318000,0.006439,93.78052403,18.06745851,16273600,0.002351,900713.2902,5785734.596,139499000,19.64,24.11085363,216271.7992,57508500,0.00639,265.9084551,,2/6/17,0.685,0.028,0.0085,0.137,0.0666%,0.6897%,0.0749%,0.6976%,0.3822%
2/7/17,1405969977,16796600000,1040.14,11.94662779,9092012.506,201352000,4.05,22.14603201,14586883.41,1012620000,11.43,69.41990085,520847.0609,237240000,0.006437,455.4887947,1444.612127,16417800,0.002372,11364.84991,4441581.938,138366000,19.47,31.15241415,247506.6504,54395600,0.006044,219.7742966,,2/7/17,0.545,0.0286,0.0101,0.0776,0.0524%,0.7062%,0.0884%,0.3986%,0.3114%
2/8/17,1362829812,17156700000,1062.32,12.58902604,15498525.1,201226000,4.05,12.98355803,13787002.14,1023170000,11.54,74.21265259,575522.731,236123000,0.006407,410.2757151,955.464484,16214400,0.002321,16970.17552,18940089.3,142505000,20.05,7.523987758,150608.4534,63324500,0.007036,420.4578067,,2/8/17,0.535,0.0262,0.00968,0.0809,0.0504%,0.6469%,0.0839%,0.4035%,0.2962%
2/9/17,1461656336,17197100000,1064.7,11.76548795,17470048.88,200288000,4.03,11.46465023,15302930.49,1014280000,11.44,66.28011549,539291.229,237091000,0.006433,439.6344447,3047.895855,15679000,0.002244,5144.20464,11501467.59,152571000,21.46,13.2653506,128790.3826,60055100,0.006673,466.3011226,,2/9/17,0.513,0.0233,0.00942,0.0382,0.0482%,0.5782%,0.0823%,0.1780%,0.2217%
2/10/17,1223661636,16083600000,995.63,13.14382957,20750021.35,188981000,3.8,9.107508702,18152751.79,979961000,11.04,53.98415685,506381.8138,235873000,0.006367,465.8006934,59.03468296,15071000,0.002157,255290.6062,6449226.585,160743000,22.6,24.92438402,84591.21599,56768200,0.006308,671.0885916,,2/10/17,0.451,0.033,0.00973,0.0309,0.0453%,0.8684%,0.0881%,0.1367%,0.2846%
2/11/17,792590202.1,15976700000,988.9,20.15757949,17800447.67,187849000,3.78,10.5530492,10534720.72,1002130000,11.29,95.12639462,216189.6585,232996000,0.00629,1077.738878,29.7732289,14961300,0.002141,502508.4801,4437014.566,153668000,21.6,34.6331971,32799.31617,57016000,0.006335,1738.328925,,2/11/17,0.447,0.038,0.00933,0.0153,0.0452%,1.0053%,0.0826%,0.0708%,0.3010%
2/12/17,587618633.2,16214700000,1003.52,27.59391735,3259283.045,188829000,3.8,57.93574765,13747872.87,1008030000,11.35,73.32261574,201201.5668,234436000,0.006328,1165.179793,71.21038944,14740700,0.00211,207002.0978,9326177.764,151098000,21.24,16.2014926,161422.2923,62782200,0.006976,388.9314114,,2/12/17,0.431,0.0411,0.0101,0.0197,0.0429%,1.0816%,0.0890%,0.0927%,0.3266%
2/13/17,960444337.3,16141500000,998.88,16.80628369,3093820.736,187506000,3.77,60.60661429,13763287.12,1011080000,11.38,73.46210185,1231639.155,232161000,0.006267,188.4975799,2336.951656,14599700,0.002089,6247.326495,7515851.533,157238000,22.09,20.92084966,321940.6808,62188800,0.00691,193.168505,,2/13/17,0.472,0.0364,0.0123,0.022,0.0473%,0.9655%,0.1081%,0.0996%,0.3051%
2/14/17,1183066957,16028000000,991.74,13.54783844,3907795.407,184921000,3.72,47.32105465,39405071.74,1002810000,11.29,25.44875458,581112.1404,231161000,0.00624,397.7906912,27.51480305,14458100,0.002069,525466.2363,9855760.313,178372000,25.05,18.09824857,78706.21666,59411200,0.006601,754.8476159,,2/14/17,0.449,0.0374,0.0105,0.0277,0.0453%,1.0054%,0.0930%,0.1106%,0.3136%
2/15/17,1078388380,16264100000,1006.21,15.08185762,2633783.938,187657000,3.77,71.24995991,54719825.23,1159000000,13.04,21.1806232,2140412.176,232611000,0.006279,108.6757974,1111.048337,14685800,0.002102,13217.96677,12614830.26,186832000,26.23,14.81050447,98242.33439,60562400,0.006729,616.459293,,2/15/17,0.458,0.0243,0.0209,0.0256,0.0455%,0.6446%,0.1603%,0.0976%,0.2370%
2/16/17,952582505.8,16289100000,1007.65,17.09993612,2866668.446,189087000,3.8,65.96054045,30856857.82,1148860000,12.92,37.231918,3731399.335,227363000,0.006138,60.9323687,96.60641179,15410300,0.002205,159516.3273,16472854.01,189992000,26.67,11.53364195,244290.1109,63727000,0.007081,260.8660652,,2/16/17,0.614,0.0344,0.01,0.0357,0.0609%,0.9053%,0.0774%,0.1339%,0.2944%
2/17/17,1360297427,16589600000,1026.12,12.19556817,2059348.215,188226000,3.78,91.40076388,33362919.46,1147260000,12.9,34.38727841,1550349.814,220014000,0.005939,141.9124884,3454.698071,14927100,0.002136,4320.811745,7390632.566,200212000,28.1,27.08996804,173402.4649,63265100,0.007029,364.845448,,2/17/17,0.541,0.0398,0.01,0.0278,0.0527%,1.0529%,0.0775%,0.0989%,0.3205%
2/18/17,939006953.1,16964800000,1049.21,18.06674588,1149139.155,190755000,3.83,165.9981728,30281612.47,1130750000,12.71,37.34114228,3221911.377,220370000,0.005949,68.39728788,200.9650184,14627300,0.002093,72785.3042,9889528.661,201326000,28.24,20.35749194,253984.0091,64155300,0.007128,252.5958238,,2/18/17,0.562,0.024,0.0115,0.042,0.0536%,0.6266%,0.0905%,0.1487%,0.2299%
2/19/17,1103156774,17056600000,1054.76,15.46162831,2218522.241,189049000,3.79,85.21393046,30061119.87,1140870000,12.82,37.95167994,235173.3349,207033000,0.005589,880.3421532,60.62802697,14126400,0.002022,233001.1499,34064495.18,232593000,32.62,6.828018404,234688.5422,61765100,0.006863,263.1790177,,2/19/17,0.54,0.0187,0.00959,0.0318,0.0512%,0.4934%,0.0748%,0.0975%,0.1792%
2/20/17,1057147432,16960200000,1048.69,16.043363,3482478.498,187912000,3.77,53.95927071,31315812.95,1136610000,12.77,36.29508204,515312.3586,217802000,0.005879,422.6601524,25.38921526,14122700,0.002021,556247.9917,50158768.86,302911000,42.47,6.039043758,86419.99816,57480300,0.006387,665.1272995,,2/20/17,0.595,0.0311,0.0104,0.0487,0.0567%,0.8249%,0.0814%,0.1147%,0.2694%
2/21/17,1160387001,17456900000,1079.28,15.0440327,4800010.536,187718000,3.76,39.10783082,46791865.2,1099330000,12.34,23.49404101,382193.7172,217476000,0.005871,569.0203428,98.12911998,14285900,0.002045,145582.6772,23295223.06,314220000,44.04,13.48860233,173642.2175,58872000,0.006541,339.0419729,,2/21/17,0.651,0.0253,0.0118,0.0383,0.0603%,0.6729%,0.0956%,0.0870%,0.2289%
2/22/17,1260830002,18033400000,1114.8,14.30280051,8676497.598,188961000,3.79,21.77848814,34205962.5,1130460000,12.69,33.0486242,273629.2031,216670000,0.005849,791.8379968,28.0674809,14033800,0.002008,500002.1218,12945708.01,336628000,47.17,26.00305829,86316.17325,56762200,0.006307,657.6079298,,2/22/17,0.719,0.0332,0.0128,0.0344,0.0645%,0.8760%,0.1009%,0.0729%,0.2786%
2/23/17,1502640205,18075200000,1117.27,12.02896072,2720907.631,189631000,3.8,69.69402335,32761441.34,1122910000,12.6,34.27535402,2748977.381,216920000,0.005856,78.90934333,24.72196756,14114800,0.00202,570941.6117,11448127.12,307986000,43.14,26.90274111,53719.82841,57403100,0.006378,1068.564471,,2/23/17,0.74,0.0345,0.0116,0.0311,0.0662%,0.9079%,0.0921%,0.0721%,0.2846%
2/24/17,1540318208,18974400000,1172.71,12.31849361,15237293.39,191226000,3.83,12.54986664,67243503.75,1171110000,13.13,17.41595745,3269610.67,218525000,0.005883,66.83517459,43.9714883,13485100,0.00193,306678.2709,12559913.57,301783000,42.22,24.02747426,136671.67,61891200,0.006877,452.8458603,,2/24/17,0.777,0.0226,0.00996,0.0445,0.0663%,0.5901%,0.0759%,0.1054%,0.2094%
2/25/17,1113846161,18939500000,1170.41,17.00369465,4790786.721,192344000,3.85,40.14872947,41659822.37,1165230000,13.06,27.97011446,180861.2495,211712000,0.0057,1170.576896,43.04460208,13144800,0.001881,305376.2694,13451281.94,332936000,46.57,24.75124687,72912.49918,58994400,0.006555,809.1123013,,2/25/17,0.682,0.0341,0.0112,0.0338,0.0583%,0.8857%,0.0858%,0.0726%,0.2756%
2/26/17,837476091.9,18518900000,1144.27,22.11275066,4681804.666,190585000,3.82,40.70759325,52028744.25,1206150000,13.52,23.18237769,128632.9747,210392000,0.005664,1635.599274,1311.701452,13139300,0.00188,10016.98975,13978019.84,325712000,45.55,23.30172683,107527.1707,57097300,0.006344,531.003463,,2/26/17,0.705,0.0339,0.0105,0.0394,0.0616%,0.8874%,0.0777%,0.0865%,0.2783%
2/27/17,1201145225,18837300000,1163.78,15.68278307,8167257.688,190522000,3.81,23.32753628,132544745.6,1294770000,14.51,9.768550191,33964053.85,210425000,0.005665,6.195520739,84.79767527,13135300,0.00188,154901.6522,21400345.38,302128000,42.24,14.11790299,299975.5869,58115300,0.006457,193.7334321,,2/27/17,0.812,0.0275,0.0125,0.0456,0.0698%,0.7218%,0.0861%,0.1080%,0.2464%
2/28/17,1444076515,19113600000,1180.72,13.23586376,4512384.081,190098000,3.8,42.12806281,174797971.2,1379600000,15.45,7.892540115,5159887.66,208297000,0.005608,40.36851454,79.62298032,12408500,0.001776,155840.6876,17178139.54,365561000,51.09,21.28059323,87663.395,57693900,0.00641,658.1298842,,2/28/17,0.832,0.0218,0.0133,0.0607,0.0705%,0.5737%,0.0861%,0.1188%,0.2123%
3/1/17,1469761810,19104800000,1180.04,12.99856879,7729987.854,188623000,3.77,24.40146137,186940115,1415510000,15.85,7.571997053,1001929.977,205222000,0.005525,204.8266893,70.96341447,12872900,0.001842,181401.9251,29865249.25,360708000,50.4,12.07784998,249029.4221,63121000,0.007013,253.4680419,,3/1/17,0.875,0.0145,0.0146,0.0559,0.0742%,0.3846%,0.0921%,0.1109%,0.1654%
3/2/17,1967834616,19829800000,1224.68,10.07696472,10633195.61,189785000,3.8,17.84835029,300792236.6,1550750000,17.36,5.155551943,2034709.464,201301000,0.005419,98.93353504,25.34305122,12094900,0.001731,477247.1908,29929945.26,520543000,72.71,17.39204651,443697.9075,70867600,0.007874,159.7203836,,3/2/17,0.948,0.022,0.014,0.0648,0.0774%,0.5789%,0.0806%,0.0891%,0.2065%
3/3/17,2105869658,20253700000,1250.71,9.617736749,9504020.839,196144000,3.92,20.63800189,313726198.6,1702140000,19.04,5.425559,3029257.867,224009000,0.005988,73.94847511,94.68193147,12478800,0.001786,131797.0579,27773798.78,551120000,76.96,19.84316241,641442.8669,79174900,0.008797,123.4325052,,3/3/17,0.978,0.0154,0.0142,0.0677,0.0782%,0.3929%,0.0746%,0.0880%,0.1584%
3/4/17,1469242348,20688800000,1277.43,14.08127123,3050611.66,195730000,3.91,64.1609034,208574286.2,1745140000,19.52,8.366994952,865741.4793,237670000,0.006354,274.5276802,33.00381636,12401900,0.001775,375771.6945,31670891.57,534395000,74.61,16.87338037,345290.5371,79956200,0.008884,231.5620946,,3/4/17,1.054,0.0163,0.014,0.0772,0.0825%,0.4169%,0.0717%,0.1035%,0.1686%
3/5/17,1240344356,20316000000,1254.29,16.37932233,2033278.133,193336000,3.86,95.08586005,169457980.8,1655030000,18.5,9.76660994,424720.9566,235301000,0.00629,554.0131617,27.06909348,12190200,0.001745,450336.4699,109057448.7,638133000,89.06,5.851347224,161021.688,86360400,0.009596,536.3277524,,3/5/17,0.974,0.0168,0.0143,0.0585,0.0777%,0.4352%,0.0773%,0.0657%,0.1640%
3/6/17,1617738915,20531900000,1267.47,12.69172659,2113001.998,193846000,3.87,91.73961984,295314023.1,1725360000,19.28,5.842458755,473075.1229,229280000,0.006129,484.6587549,80.45850032,12099700,0.001732,150384.359,81993136.43,683888000,95.42,8.340795703,774578.6859,99597600,0.011066,128.5829339,,3/6/17,1.058,0.0177,0.0141,0.112,0.0835%,0.4574%,0.0731%,0.1174%,0.1828%
3/7/17,1825784905,20627100000,1273.21,11.29766159,2277141.668,194991000,3.89,85.6297185,203052976,1752530000,19.58,8.630900342,846302.987,226570000,0.006057,267.7173583,30.61905381,13883900,0.001987,453439.8772,59207110.23,642049000,89.56,10.84411986,594228.3016,98602200,0.010956,165.9331939,,3/7/17,1.03,0.0175,0.0134,0.0601,0.0809%,0.4499%,0.0684%,0.0671%,0.1666%
3/8/17,1749538122,19819800000,1223.23,11.32858996,7715929.841,190712000,3.81,24.71665813,212481283.8,1690760000,18.88,7.957218489,1246996.535,245051000,0.006551,196.5129759,21.73962311,14024100,0.002007,645093.9803,82920876.96,724518000,101.04,8.737461862,2287867.896,98702100,0.010967,43.14152061,,3/8/17,0.942,0.0161,0.013,0.05,0.0770%,0.4226%,0.0689%,0.0495%,0.1545%
3/9/17,1340837104,18640900000,1150.35,13.90243449,5849432.081,188704000,3.77,32.26022584,247499354.8,1490500000,16.64,6.022237922,513061.6787,242570000,0.006485,472.7891598,84.96782828,12880500,0.001843,151592.6705,45310282.2,771412000,107.55,17.02509811,285366.3389,83721800,0.009302,293.3835866,,3/9/17,0.916,0.0168,0.0134,0.0515,0.0796%,0.4456%,0.0805%,0.0479%,0.1634%
3/10/17,1613489390,19275300000,1189.36,11.94634444,1569768.546,191858000,3.83,122.2205659,239731806,1589640000,17.74,6.630909876,634334.766,242488000,0.006503,382.2713384,21.32913528,12464400,0.001784,584383.7471,47284372.68,776036000,108.16,16.41210311,320452.9699,81923800,0.009103,255.6499946,,3/10/17,1.005,0.0187,0.0155,0.0785,0.0845%,0.4883%,0.0874%,0.0726%,0.1832%
3/11/17,1459874704,18093700000,1116.32,12.39400885,4713365.831,188428000,3.76,39.97737641,308302014.9,1736630000,19.37,5.632885664,463903.1427,232266000,0.006229,500.6777895,1594.519612,12106000,0.001733,7592.255316,39097762.82,717014000,99.91,18.33900327,374466.7003,81563800,0.009063,217.813226,,3/11/17,0.906,0.0165,0.0146,0.087,0.0812%,0.4388%,0.0754%,0.0871%,0.1706%
3/12/17,1012234657,19073300000,1176.62,18.84276524,4261925.323,189874000,3.79,44.5512264,517866592.7,1924660000,21.46,3.716517009,512034.0763,231721000,0.006214,452.5499585,2090.80424,12548100,0.001796,6001.566171,114067232.2,686887000,95.68,6.021773184,674302.8598,88559500,0.00984,131.334902,,3/12/17,1.031,0.0163,0.0162,0.106,0.0876%,0.4301%,0.0755%,0.1108%,0.1760%
3/13/17,1688892509,19807700000,1221.78,11.72821828,7999152.285,192979000,3.85,24.12493138,442750583.6,2108300000,23.5,4.761823198,1413210.354,233853000,0.006271,165.476427,157.6485907,12990500,0.001859,82401.62468,25141532.92,727130000,101.26,28.92146641,1138594.035,89178800,0.009909,78.32361427,,3/13/17,0.994,0.0199,0.0254,0.111,0.0814%,0.5169%,0.1081%,0.1096%,0.2040%
3/14/17,2194740007,19978200000,1232.16,9.102763854,14985644.9,209412000,4.17,13.97417337,225085653.9,2563700000,28.57,11.38988627,1083747.589,236634000,0.006346,218.3478907,126.785633,13732800,0.001965,108315.1117,65516060.13,729578000,101.58,11.13586499,858997.7575,98498700,0.010944,114.6670048,,3/14/17,1.024,0.0192,0.0275,0.0962,0.0831%,0.4604%,0.0963%,0.0947%,0.1836%
3/15/17,1818003549,20110400000,1240.16,11.06180459,10472321.12,203099000,4.05,19.39388582,225150556.1,2571160000,28.65,11.4197364,864053.145,237552000,0.00637,274.9275336,109.4532022,13401600,0.001918,122441.3698,34239593.59,696738000,96.98,20.34889807,573795.5704,104547000,0.011616,182.2025219,,3/15/17,1.008,0.0179,0.0239,0.113,0.0813%,0.4420%,0.0834%,0.1165%,0.1808%
3/16/17,2764060618,20293700000,1251.33,7.341988041,21459826.09,208204000,4.15,9.702035755,1117180281,3174750000,35.36,2.841752627,1018267.674,235622000,0.006319,231.3949525,64.55818813,13580400,0.001944,210359.0635,41973921.81,677736000,94.31,16.146597,273118.5579,101410000,0.011268,371.3039523,,3/16/17,0.986,0.0183,0.0313,0.115,0.0788%,0.4410%,0.0885%,0.1219%,0.1826%
3/17/17,2488382703,19141800000,1180.16,7.692466265,22674911,212582000,4.23,9.375207692,739105975,4125480000,45.93,5.581716478,1414138.352,239193000,0.006406,169.1439877,146.6093261,13641400,0.001952,93045.92254,31966363.89,673078000,93.63,21.05581987,479303.9165,99976500,0.011109,208.5868622,,3/17/17,0.947,0.0229,0.0383,0.0941,0.0802%,0.5414%,0.0834%,0.1005%,0.2014%
3/18/17,1769053430,17838700000,1099.69,10.08375422,6264801.11,202967000,4.04,32.39799579,1103807283,4211830000,46.87,3.815729489,2215635.776,229142000,0.006137,103.4204279,192.8953613,13693700,0.00196,70990.30224,26219317.74,606012000,84.28,23.11318723,687638.4805,103870000,0.011541,151.0532103,,3/18/17,0.856,0.0171,0.0263,0.0972,0.0778%,0.4233%,0.0561%,0.1153%,0.1681%
