date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,NVT (Daily),NVT (Bi-weekly)
8/11/15,279935629.2,117239,3828500000,264.34,25433900,4200,26.6333475,null,13.67635842,15.76512611
8/12/15,312440693,116367,3920210000,270.6,26815400,3075,25.3674595,null,12.54705321,15.56847733
8/13/15,338626860.8,117871,3857090000,266.18,27685500,3750,25.04715135,null,11.39038407,15.26451647
8/14/15,329148435.5,111030,3828340000,264.13,27091200,3375,24.33639928,null,11.6310442,14.96700842
8/15/15,254521679.6,98422,3849530000,265.53,19321100,3350,20.99042465,null,15.12456623,14.6482819
8/16/15,271676952.6,86754,3797330000,261.87,29717000,3600,18.2891781,null,13.97737262,13.77535395
8/17/15,337862458.8,112090,3749260000,258.49,21617900,3575,23.30970771,null,11.09700087,13.29891449
8/18/15,406441634.7,120195,3742020000,257.93,42147200,3625,25.77426057,null,9.206783164,12.83561114
8/19/15,370984019.9,122075,3274860000,225.67,60869200,3875,24.59124418,null,8.82749613,12.54227572
8/20/15,311871518.5,116959,3293570000,226.9,32275000,3825,25.26291979,null,10.56066298,12.25408419
8/21/15,323532723.5,115801,3417200000,235.35,23173800,4000,23.72098323,null,10.56214643,12.02219885
8/22/15,264931064.7,105679,3379050000,232.66,23205900,3875,22.55638699,null,12.75444993,11.93605277
8/23/15,234347715.9,93952,3346760000,230.38,18406600,3400,20.39686001,null,14.28117183,12.0708206
8/24/15,391154489.8,119017,3314640000,228.11,59220700,3850,25.229565,null,8.473991957,11.72217729
8/25/15,409074698.9,124916,3053250000,210.07,61089200,3400,25.83510482,null,7.463795753,11.27842281
8/26/15,313401739.9,124715,3228540000,222.08,31808000,3950,25.4549747,null,10.30160203,11.11803344
8/27/15,326706484.6,114961,3287220000,226.05,21905400,3600,23.15723921,null,10.06169193,11.02312686
8/28/15,329818436.8,121126,3268370000,224.7,31336600,3850,24.5461252,null,9.909603696,10.90016683
8/29/15,218227093.1,113113,3368880000,231.55,17142500,4000,22.52730241,null,15.43749657,10.92251899
8/30/15,168568324.1,94814,3345740000,229.9,19412600,3700,18.30473815,null,19.8479757,11.34184778
8/31/15,230375094,122092,3335220000,229.11,20710700,4000,26.96425504,null,14.47734623,11.58330102
9/1/15,291358010.3,135506,3352760000,230.26,20575200,3800,26.4941016,null,11.50735481,11.74762757
9/2/15,294800384.1,143310,3321180000,228.03,18760400,3950,48.03187173,null,11.26586049,11.92179645
9/3/15,250886764.9,133780,3340990000,229.32,17482000,3600,33.21381331,null,13.31672479,12.11865801
9/4/15,225042526.9,98041,3311080000,227.22,20962400,3900,22.41636578,null,14.71313021,12.41515685
9/5/15,199153546.8,132403,3355470000,230.2,20671400,3950,31.13336949,null,16.848658,12.70760028
9/6/15,200259109.8,106544,3424420000,234.87,25473700,3675,21.85687675,null,17.09994618,12.90894131
9/7/15,204787260.7,122029,3499120000,239.93,21192200,3450,28.70289291,null,17.08660973,13.52412829
9/8/15,272560296.1,124655,3498750000,239.85,26879200,3450,26.04754183,null,12.83660918,13.90790068
9/9/15,317961057.7,127477,3551640000,243.41,23635700,3600,26.34717548,null,11.17004713,13.96993247
9/10/15,286529482.5,124063,3478410000,238.34,21215500,4375,28.7367539,null,12.13979786,14.11836861
9/11/15,262263772.7,164860,3479310000,238.33,19224700,4025,33.75014481,null,13.26645295,14.35814356
9/12/15,177485403.9,154252,3502520000,239.85,17962600,3550,33.12293654,null,19.73412981,14.66504593
9/13/15,169908122.5,142408,3435990000,235.24,18478800,3625,25.7179695,null,20.22263533,14.69180734
9/14/15,254218918.5,161617,3369190000,230.61,20997800,3775,30.34046613,null,13.25310492,14.60436153
9/15/15,263126949.1,167189,3368360000,230.49,19177800,4125,29.4265409,null,12.80127334,14.69678428
9/16/15,271196559,164113,3365740000,230.25,20144200,3575,26.57291552,null,12.41070319,14.77855876
9/17/15,256754503.6,248124,3349390000,229.08,18935400,3575,26.64910663,null,13.04510711,14.7591575
9/18/15,238883629.5,181707,3415440000,233.52,20242200,3625,26.3758538,null,14.29750547,14.72947002
9/19/15,243633618.2,114187,3406390000,232.86,12712600,3275,22.08227979,null,13.98160905,14.5246808
9/20/15,173672397.6,109206,3385770000,231.4,14444700,3150,20.96947239,null,19.49515322,14.69576702
9/21/15,298522605.2,126363,3383840000,231.22,19678800,3150,27.07533607,null,11.33528899,14.2849584
9/22/15,311628309,137623,3322420000,226.97,25009300,4050,28.41245341,null,10.66148326,14.12959226
9/23/15,260730421.5,133350,3381390000,230.94,17254100,3750,26.25085789,null,12.96891241,14.25808264
9/24/15,240437915.6,124448,3373850000,230.36,25097800,3600,24.12886677,null,14.03210468,14.39324741
9/25/15,288766390.9,129898,3433300000,234.36,22363600,4100,27.22450235,null,11.88954154,14.29489659
9/26/15,217267695.9,117232,3444730000,235.08,13724100,3725,25.37887763,null,15.854773,14.01779968
9/27/15,157722239.1,107937,3431860000,234.14,14179900,3725,20.91949864,null,21.7588846,14.12753177
9/28/15,281270781.1,132661,3413630000,232.84,24713000,3375,26.22767263,null,12.13645437,14.04777102
9/29/15,339262970.2,138400,3505090000,239.02,22691300,4350,26.23929439,null,10.33148415,13.8713575
9/30/15,307654765,140222,3471280000,236.64,19743500,3875,27.49153829,null,11.28303669,13.7908099
10/1/15,289376477.3,138316,3462800000,236,20488800,3825,30.22710577,null,11.96641839,13.7137607
10/2/15,395375914.3,138498,3482190000,237.26,19677900,3275,24.95701028,null,8.80728915,13.32160239
10/3/15,215537709.7,123848,3482100000,237.2,16482700,3550,23.1288576,null,16.15540967,13.47687387
10/4/15,199350848.6,104323,3502460000,238.53,12999000,3925,19.57570215,null,17.56932577,13.33931476
10/5/15,264748204.8,118099,3497740000,238.15,23335900,3775,22.33949231,null,13.21157211,13.47333499
10/6/15,376693154.3,143781,3531230000,240.36,27535100,3625,25.04502727,null,9.374287693,13.38139244
10/7/15,325632093.8,138355,3617400000,246.17,22999200,3400,25.79766116,null,11.10885588,13.24853126
10/8/15,440280221.9,139675,3572730000,243.07,18515300,3425,26.49869792,null,8.114672934,12.82585757
10/9/15,301874759.1,118336,3565090000,242.5,17353100,3350,23.40371657,null,11.80983137,12.82016398
10/10/15,270396091.5,126718,3584120000,243.74,15912700,3675,25.30094491,null,13.25507325,12.63447114
10/11/15,226504801.4,106973,3599840000,244.74,16827300,3850,19.86962237,null,15.89299643,12.21547913
10/12/15,307839591,127536,3632110000,246.88,17388300,3375,23.85647367,null,11.7987098,12.19135452
10/13/15,366343987.3,133958,3608340000,245.2,28198500,3450,25.28137542,null,9.849595257,12.15693389
10/14/15,382807671.9,141428,3672370000,249.49,27462600,3850,27.15791723,null,9.593250789,12.03623489
10/15/15,469441013.5,154078,3711800000,252.11,25223500,4025,28.67259031,null,7.906850686,11.74626577
10/16/15,412470905.2,143559,3745090000,254.3,35901500,3800,27.54570794,null,9.079646475,11.76571987
10/17/15,399429171.1,136332,3870490000,262.75,43199600,3300,27.71786494,null,9.690053407,11.3039087
10/18/15,272116275,121807,3991620000,270.91,22434300,3650,23.22242438,null,14.66880289,11.0967285
10/19/15,335088838.3,137751,3859270000,261.86,25258800,4075,27.04653893,null,11.51715473,10.97569869
10/20/15,374315555.4,140012,3885570000,263.57,30889800,3150,30.27489554,null,10.38046628,11.04756858
10/21/15,347429422.1,157654,3970980000,269.31,25637300,3525,30.32451254,null,11.42960195,11.07047902
10/22/15,387949152.6,150681,3930500000,266.5,37808600,4075,29.52668877,null,10.13148237,11.21453683
10/23/15,340009578.6,138488,4037010000,273.65,29442500,3625,26.88487392,null,11.87322433,11.2190649
10/24/15,358719991.9,147218,4080140000,276.5,25942400,3625,29.64851924,null,11.37416395,11.08471424
10/25/15,354181947,127996,4154100000,281.44,45717100,3850,24.23171136,null,11.7287175,10.78726574
10/26/15,408510601.8,121224,4187410000,283.63,32108800,4000,26.65597642,null,10.25043165,10.67667445
10/27/15,477043952.9,146515,4211500000,285.18,46331800,3900,28.50698372,null,8.82832698,10.60372671
10/28/15,491837435,157809,4338430000,293.7,50808100,3350,29.86225005,null,8.820861714,10.54855606
10/29/15,666420591.7,163984,4496390000,304.32,64495900,3800,34.2390984,null,6.747075429,10.46571497
10/30/15,747485521.8,165412,4639690000,313.94,78305000,3925,32.37455062,null,6.207063367,10.26053047
10/31/15,568564372.4,153988,4856410000,328.51,48598100,3800,27.96097661,null,8.541530627,10.17849313
11/1/15,500946973.8,149956,4657890000,315,37001100,3925,26.75350044,null,9.298169753,9.794876473
11/2/15,735228064.7,168335,4820850000,325.94,101918000,3675,32.42540688,null,6.556945023,9.44057578
11/3/15,1044781023,188254,5353680000,361.87,206162000,4100,35.09734842,null,5.124212522,9.065129083
11/4/15,4522343229,202198,5973510000,403.66,263900000,3875,44.54050868,null,1.320888242,8.343078104
11/5/15,1424014799,187933,6040410000,408.08,151825000,3625,35.0288649,null,4.241816872,7.922387711
11/6/15,1042290562,167068,5745320000,388.05,122687000,3575,33.00349875,null,5.51220572,7.468029239
11/7/15,783631347.2,153010,5542680000,374.27,56625100,3875,25.66812105,null,7.0730708,7.1608083
11/8/15,722740347.8,134945,5692390000,384.28,51817600,3650,24.23359365,null,7.876120404,6.885622793
11/9/15,1058234617,156156,5546240000,374.32,68224400,3550,28.73466122,null,5.24103059,6.527808432
11/10/15,1001307482,154200,5631520000,379.98,95797900,3550,27.7364737,null,5.624166501,6.298939826
11/11/15,1186976760,169072,5037510000,339.82,107070000,4400,29.7730857,null,4.243983683,5.972019967
11/12/15,879394165.2,156092,4657240000,314.08,78477800,3850,25.70328366,null,5.295964181,5.868369163
11/13/15,925155228.2,155745,5020700000,338.5,52003000,3900,25.81424242,null,5.426873077,5.812641285
11/14/15,1013663678,153508,4994250000,336.62,38612000,3850,24.56846514,null,4.926930017,5.554455528
11/15/15,666535296.7,138020,4942420000,333.05,44213100,3650,22.59711799,null,7.415091181,5.419949915
11/16/15,781662483,154018,4746070000,319.74,47980100,4425,26.4479043,null,6.071763841,5.385294116
11/17/15,552050373.2,156433,4905260000,330.36,51001600,4000,26.28149806,null,8.885529723,5.653959631
11/18/15,607630940.4,168256,4969330000,334.59,43783800,3525,28.47682441,null,8.17820435,6.143767924
11/19/15,635544733.6,154459,4971880000,334.68,45011100,3475,25.57031539,null,7.823021319,6.399568242
11/20/15,692347790.5,157783,4850170000,326.41,53152900,4125,26.21872324,null,7.005395361,6.506224645
11/21/15,469054508.5,153906,4787340000,322.09,28200500,4350,24.36154165,null,10.20636176,6.730031142
11/22/15,334225880.1,127878,4861340000,326.98,23439400,4325,22.69734216,null,14.54507352,7.206384936
11/23/15,379203804.6,141357,4823700000,324.35,27478900,3925,25.15112008,null,12.72060022,7.74063991
11/24/15,422681092.2,152942,4805160000,323.01,29362600,3925,25.44677535,null,11.36828708,8.150934237
11/25/15,568269871.3,155611,4762230000,320.05,41666900,3875,26.04052943,null,8.380226088,8.446380123
11/26/15,655683746,163276,4886330000,328.3,106105000,4200,29.09844144,null,7.452266477,8.600401716
11/27/15,719388882.4,152876,5238500000,351.86,55179100,3425,25.34761188,null,7.281875114,8.732901861
11/28/15,691924162.8,172398,5318300000,357.14,36816600,3800,27.78487646,null,7.686246971,8.929995929
11/29/15,420357680.9,125573,5324610000,357.47,40409300,3800,21.01932131,null,12.6668555,9.305121952
11/30/15,847592264,178927,5534000000,371.44,71701600,3800,33.38943985,null,6.529082715,9.337787586
12/1/15,923177143.6,183717,5624580000,377.41,60452200,4750,32.59820472,null,6.092633509,9.138294999
12/2/15,867739149.4,179176,5394070000,361.85,54160500,3825,31.53978901,null,6.216234457,8.998154292
12/3/15,708343240.4,168551,5358040000,359.33,50714900,3525,31.02718481,null,7.564185968,8.979666053
12/4/15,899734592.7,166304,5388110000,361.26,35784100,3700,27.47687376,null,5.988554896,8.907034591
12/5/15,1702919109,195753,5426180000,363.72,66282200,4250,32.36317317,null,3.186399149,8.40560869
12/6/15,2083410028,173233,5813290000,389.56,77762000,4050,29.3278173,null,2.790276481,7.56598033
12/7/15,1142086725,190705,5821140000,389.98,63455800,3900,32.89073721,null,5.096933424,7.021432702
12/8/15,1096739000,194842,5908810000,395.75,57801400,4075,32.59104008,null,5.387617293,6.594242003
12/9/15,1469630955,217737,6189620000,414.44,90917200,4250,36.58928204,null,4.211683197,6.296488939
12/10/15,1294696079,213886,6244360000,417.99,52138900,5150,35.6515336,null,4.823031522,6.108686442
12/11/15,1410502821,208012,6206150000,415.28,110944000,4200,39.97202893,null,4.399955752,5.902835059
12/12/15,1501585812,211090,6761730000,452.33,131969000,4225,41.45804451,null,4.503059331,5.675464514
12/13/15,2124327147,187571,6454430000,431.66,55050600,3650,33.13209983,null,3.038340874,4.987713469
12/14/15,1971999380,225899,6480070000,433.27,130496000,4550,40.07638804,null,3.286040587,4.756067603
12/15/15,1805371420,223069,6640850000,443.88,83121100,4700,38.94372174,null,3.678384364,4.583621235
12/16/15,1956478569,221250,6962090000,465.21,107944000,4225,38.6719536,null,3.558480072,4.393781636
12/17/15,1830691357,223666,6807850000,454.78,47978400,4000,38.35044828,null,3.71873171,4.119106332
12/18/15,1754799755,214475,6825640000,455.85,60220100,4150,37.79342852,null,3.889697375,3.969187938
12/19/15,1689509126,215122,6942950000,463.55,47892700,3900,35.76634127,null,4.10944806,4.035120003
12/20/15,1723305104,189537,6925030000,462.23,75409400,4000,32.19075687,null,4.018458475,4.122847288
12/21/15,2194242915,224027,6636280000,442.84,77639700,3850,40.9048616,null,3.024405345,3.974809568
12/22/15,2006436223,222275,6556960000,437.44,50840400,3450,38.05267456,null,3.267963329,3.823405714
12/23/15,1875386055,217656,6547850000,436.72,47161400,4125,39.67740897,null,3.491467788,3.771961756
12/24/15,2021905784,225838,6645120000,443.09,57157200,3675,39.56908519,null,3.286562634,3.662213978
12/25/15,1729306465,184080,6823120000,454.86,39078500,3650,30.308073,null,3.945581733,3.629758691
12/26/15,1164813796,173494,6838480000,455.76,116166000,4500,30.27641362,null,5.870878266,3.727460044
12/27/15,488878516.9,155933,6251440000,416.51,53591200,5100,26.28569728,null,12.78730765,4.423814814
12/28/15,681432582.8,171347,6356100000,423.34,49638600,3825,30.74762517,null,9.327555154,4.855351568
12/29/15,619370574.2,183862,6339010000,422.1,51596500,3775,31.41171395,null,10.23459987,5.323652676
12/30/15,523201301,184309,6508960000,433.3,46889400,4450,32.36783273,null,12.44064185,5.958092803
12/31/15,462542353.9,159973,6399190000,425.88,45996600,3500,26.14298329,null,13.83481955,6.680670506
1/1/16,375435509.9,118925,6473530000,430.72,36278900,3375,19.0413107,null,17.24272166,7.634457955
1/2/16,314702678.9,147593,6533630000,434.62,30096600,3450,30.80861565,null,20.76127863,8.823874424
1/3/16,333611160.6,140086,6519500000,433.58,39633800,3700,23.68466419,null,19.54221192,9.932713956
1/4/16,394804446.8,172545,6468180000,430.06,38477500,4400,29.75626898,null,16.38325012,10.88691715
1/5/16,474970993.9,187834,6515380000,433.07,34522600,4025,33.1831256,null,13.71742713,11.63330743
1/6/16,573814884.5,177512,6498830000,431.86,34042500,3575,30.33630862,null,11.32565602,12.1928923
1/7/16,614457023.1,179490,6472580000,430.01,87562200,3500,35.16546278,null,10.53382052,12.71055358
1/8/16,500012036.4,186658,6888600000,457.54,56993000,4425,34.27362066,null,13.77686835,13.41278834
1/9/16,338452923.8,181956,6828000000,453.38,32278000,3825,30.23387022,null,20.17414984,14.43445059
1/10/16,443544112.2,159750,6752210000,448.24,35995900,4375,28.19834138,null,15.22331109,14.60845084
1/11/16,561283021.6,183733,6761090000,448.7,40450000,4175,34.56465121,null,12.0457768,14.80260953
1/12/16,490491738.5,196545,6755220000,448.18,115607000,4375,34.83628058,null,13.77234206,15.0553054
1/13/16,526828357.2,187402,6553350000,434.67,173888000,3775,34.12021575,null,12.43925068,15.05520603
1/14/16,467783784,185100,6519110000,432.29,43945500,3275,32.35908553,null,13.93616073,15.06244468
1/15/16,629213816.1,186575,6489870000,430.25,153351000,3125,35.70690107,null,10.31425222,14.56755401
1/16/16,521306077,189270,5507790000,365.07,120352000,3550,34.93814198,null,10.56536696,13.8392746
1/17/16,2878714363,193998,5842270000,387.15,45319600,3475,34.10926519,null,2.029471932,12.5883646
1/18/16,3981136428,216669,5761940000,381.73,54403900,4275,39.70424968,null,1.447310361,11.52151176
1/19/16,3216533501,196480,5843510000,387.03,46819800,3675,38.94147921,null,1.816710443,10.67146057
1/20/16,2194693974,205023,5734760000,379.74,121720000,3825,47.8854867,null,2.61301123,10.0491288
1/21/16,2170293806,207584,6338800000,419.63,68338000,3175,45.23863703,null,2.920710543,9.505335231
1/22/16,1732195576,224245,6190940000,409.75,91546600,4375,49.17990696,null,3.57404215,8.776561931
